year_month,avg_rating,num_ratings,rating_std,median_rating,num_users,num_movies,date,trend,rating_change,rating_pct_change,year,month,quarter,day_of_week,day_of_year,week_of_year,is_month_start,is_month_end,avg_rating_lag_1,avg_rating_lag_2,avg_rating_lag_3,avg_rating_lag_6,avg_rating_lag_12,num_ratings_lag_1,num_ratings_lag_3,num_ratings_lag_6,avg_rating_rolling_mean_3,avg_rating_rolling_std_3,avg_rating_rolling_min_3,avg_rating_rolling_max_3,avg_rating_rolling_mean_6,avg_rating_rolling_std_6,avg_rating_rolling_min_6,avg_rating_rolling_max_6,avg_rating_rolling_mean_12,avg_rating_rolling_std_12,avg_rating_rolling_min_12,avg_rating_rolling_max_12,num_ratings_rolling_mean_3,num_ratings_rolling_std_3,num_ratings_rolling_min_3,num_ratings_rolling_max_3,num_ratings_rolling_mean_6,num_ratings_rolling_std_6,num_ratings_rolling_min_6,num_ratings_rolling_max_6,cumulative_ratings,cumulative_avg_rating
2008-01,3.6852272727272726,880,0.8604625806653091,4.0,16,697,2008-01-01,3.4878868489321864,0.42128675228117585,12.907304825015519,2008,1,1,1,1,1,1,0,3.2639405204460967,3.1478991596638655,3.4583333333333335,3.203125,3.438202247191011,269.0,108.0,64.0,3.3656889842790783,0.28274535839045783,3.1478991596638655,3.6852272727272726,3.3526040263187276,0.3383717701454443,2.838306063522618,3.721917808219178,3.3602466307743053,0.24104364035348316,2.838306063522618,3.721917808219178,581.3333333333334,305.72918299261744,269.0,880.0,542.6666666666666,362.84248189354446,108.0,1039.0,53522,3.4812880684578302
2008-02,3.5144927536231885,276,0.953352036449204,3.5,15,251,2008-02-01,3.6329795921168206,-0.1707345191040841,-4.63294408916417,2008,2,1,4,32,5,1,0,3.6852272727272726,3.2639405204460967,3.1478991596638655,2.838306063522618,3.432934131736527,880.0,595.0,1039.0,3.4878868489321864,0.21189982901178706,3.2639405204460967,3.6852272727272726,3.4653018080021556,0.22714669254498873,3.1478991596638655,3.721917808219178,3.3670431825981932,0.2444058618402994,2.838306063522618,3.721917808219178,475.0,350.7577511616815,269.0,880.0,415.5,277.85229889277616,108.0,880.0,53798,3.48145841852857
2008-03,3.69921875,256,0.8232881080299467,4.0,13,241,2008-03-01,3.7531816123188406,0.18472599637681153,5.256121134020608,2008,3,1,5,61,9,1,0,3.5144927536231885,3.6852272727272726,3.2639405204460967,3.721917808219178,3.3718861209964412,276.0,269.0,365.0,3.6329795921168206,0.10285080714914059,3.5144927536231885,3.69921875,3.4615186316322926,0.22215201521309927,3.1478991596638655,3.69921875,3.3943209016818234,0.2625858724210583,2.838306063522618,3.721917808219178,470.6666666666667,354.63408371634756,256.0,880.0,397.3333333333333,285.2785773006226,108.0,880.0,54054,3.4824897324897326
2008-04,4.045833333333333,240,0.8194697574670274,4.0,10,227,2008-04-01,3.7038372368875088,0.3466145833333334,9.369940161914814,2008,4,2,1,92,14,1,0,3.69921875,3.5144927536231885,3.6852272727272726,3.4583333333333335,3.522346368715084,256.0,880.0,108.0,3.7531816123188406,0.2697493202844251,3.5144927536231885,4.045833333333333,3.5594352982989594,0.3257744840064236,3.1478991596638655,4.045833333333333,3.437944815400011,0.32244888566839497,2.838306063522618,4.045833333333333,257.3333333333333,18.03699901129612,240.0,276.0,419.3333333333333,262.699574926697,240.0,880.0,54294,3.4849799241168453
2008-05,3.3664596273291925,161,1.1190924950254828,4.0,11,153,2008-05-01,3.71851206796859,-0.6793737060041409,-16.79193506086445,2008,5,2,3,122,18,1,0,4.045833333333333,3.69921875,3.5144927536231885,3.1478991596638655,3.4054855448480357,240.0,276.0,595.0,3.7038372368875088,0.3397104000737942,3.3664596273291925,4.045833333333333,3.595862042909847,0.27948568549896213,3.2639405204460967,4.045833333333333,3.434692655606774,0.3230023546080221,2.838306063522618,4.045833333333333,219.0,50.862559904119856,161.0,256.0,347.0,264.4012102846746,161.0,880.0,54455,3.4846295106050866
2008-06,3.7432432432432434,74,0.973073239311055,4.0,10,69,2008-06-01,3.4711250623188725,0.37678361591405096,11.192280841727342,2008,6,2,6,153,22,1,0,3.3664596273291925,4.045833333333333,3.69921875,3.2639405204460967,3.2715582450832073,161.0,256.0,269.0,3.71851206796859,0.34036139818624994,3.3664596273291925,4.045833333333333,3.6757458300427053,0.2297050484647879,3.3664596273291925,4.045833333333333,3.4739997387867767,0.3299704945049278,2.838306063522618,4.045833333333333,158.33333333333334,83.03212229814159,74.0,240.0,314.5,286.9311764169254,74.0,880.0,54529,3.484980469108181
2008-07,3.303672316384181,354,0.8583950139463705,3.5,11,329,2008-07-01,3.479147836645995,-0.4395709268590626,-11.743050031613944,2008,7,3,1,183,27,1,0,3.7432432432432434,3.3664596273291925,4.045833333333333,3.6852272727272726,3.203125,74.0,240.0,880.0,3.4711250623188725,0.23774311745267693,3.303672316384181,3.7432432432432434,3.6121533373188566,0.27492064945248407,3.303672316384181,4.045833333333333,3.482378681818792,0.32368357530655756,2.838306063522618,4.045833333333333,196.33333333333334,143.3050359664081,74.0,354.0,226.83333333333334,97.26750056759747,74.0,354.0,54883,3.483811016161653
2008-08,3.390527950310559,644,0.8440001589270513,3.5,11,544,2008-08-01,3.5494895197925556,0.0868556339263784,2.6290632244495793,2008,8,3,4,214,31,1,0,3.303672316384181,3.7432432432432434,3.3664596273291925,3.5144927536231885,2.838306063522618,354.0,161.0,276.0,3.479147836645995,0.23279983489150566,3.303672316384181,3.7432432432432434,3.591492536766752,0.2880714591760019,3.303672316384181,4.045833333333333,3.528397172384454,0.25596097495658815,3.1478991596638655,4.045833333333333,357.3333333333333,285.0146195080762,74.0,644.0,288.1666666666667,198.16398932870592,74.0,644.0,55527,3.4827291227691033
2008-09,3.9542682926829267,328,0.8766666510684359,4.0,9,322,2008-09-01,3.6382095484093746,0.5637403423723675,16.626919188816338,2008,9,3,0,245,36,1,0,3.390527950310559,3.303672316384181,3.7432432432432434,3.69921875,3.721917808219178,644.0,74.0,256.0,3.5494895197925556,0.3532284905315023,3.303672316384181,3.9542682926829267,3.6340007938805727,0.3237546689963874,3.303672316384181,4.045833333333333,3.5477597127564326,0.27962528606601694,3.1478991596638655,4.045833333333333,442.0,175.41949720598356,328.0,644.0,300.1666666666667,198.0064813754021,74.0,644.0,55855,3.4854981648912364
2008-10,3.569832402234637,179,0.7892433261884199,3.5,11,161,2008-10-01,3.725811342750299,-0.38443589044828963,-9.72204873300223,2008,10,4,2,275,40,1,0,3.9542682926829267,3.390527950310559,3.303672316384181,4.045833333333333,3.4583333333333335,328.0,354.0,240.0,3.6382095484093746,0.28802320912346446,3.390527950310559,3.9542682926829267,3.5546673053641236,0.2533117273313589,3.303672316384181,3.9542682926829267,3.557051301831541,0.27823264128424946,3.1478991596638655,4.045833333333333,383.6666666666667,237.44543232779492,179.0,644.0,290.0,203.2112201626692,74.0,644.0,56034,3.4857675696898314
2008-11,3.6533333333333333,150,0.999910510537205,3.5,9,140,2008-11-01,3.694701722321586,0.08350093109869627,2.339071465832032,2008,11,4,5,306,44,1,0,3.569832402234637,3.9542682926829267,3.390527950310559,3.3664596273291925,3.1478991596638655,179.0,644.0,161.0,3.725811342750299,0.2022066637205018,3.569832402234637,3.9542682926829267,3.602479589698147,0.2372470964300627,3.303672316384181,3.9542682926829267,3.5991708163039973,0.24718847089786583,3.2639405204460967,4.045833333333333,219.0,95.50392662084721,150.0,328.0,288.1666666666667,204.65230677094132,74.0,644.0,56184,3.486214936636765
2008-12,3.860939431396786,809,0.9062528156543068,4.0,15,588,2008-12-01,3.7411993871851723,0.20760609806345265,5.6826486696200496,2008,12,4,0,336,49,1,0,3.6533333333333333,3.569832402234637,3.9542682926829267,3.7432432432432434,3.2639405204460967,150.0,328.0,74.0,3.694701722321586,0.14989774285330315,3.569832402234637,3.860939431396786,3.6220956210570705,0.25538569862713634,3.303672316384181,3.9542682926829267,3.6489207255498877,0.23327049389457385,3.303672316384181,4.045833333333333,379.3333333333333,372.3846577577189,150.0,809.0,410.6666666666667,262.5929676641537,150.0,809.0,56993,3.4915340480409873
2009-01,3.7093253968253967,504,1.144757408416775,4.0,15,476,2009-01-01,3.6479155365329006,-0.15161403457138922,-3.926869024115698,2009,1,1,3,1,1,1,0,3.860939431396786,3.6533333333333333,3.569832402234637,3.303672316384181,3.6852272727272726,809.0,179.0,354.0,3.7411993871851723,0.10741059740255474,3.6533333333333333,3.860939431396786,3.6897044677972732,0.20243476539018534,3.390527950310559,3.9542682926829267,3.6509289025580647,0.2337147683094244,3.303672316384181,4.045833333333333,487.6666666666667,329.8034768363326,150.0,809.0,435.6666666666667,263.25855478344334,150.0,809.0,57497,3.493443136163626
2009-02,3.373481781376518,494,0.9228259483265147,3.5,16,440,2009-02-01,3.4140847276034036,-0.33584361544887864,-9.05403488559694,2009,2,1,6,32,5,1,0,3.7093253968253967,3.860939431396786,3.6533333333333333,3.390527950310559,3.5144927536231885,504.0,150.0,644.0,3.6479155365329006,0.24946366137511458,3.373481781376518,3.860939431396786,3.6868634396416,0.20752876491642802,3.373481781376518,3.9542682926829267,3.639177988204176,0.24449458009295355,3.303672316384181,4.045833333333333,602.3333333333334,179.0484105858897,494.0,809.0,410.6666666666667,246.07939098320946,150.0,809.0,57991,3.492421237778276
2009-03,3.1594470046082948,1085,1.028835039708718,3.0,18,952,2009-03-01,3.282581200266543,-0.21403477676822336,-6.344625245934732,2009,3,1,6,60,9,1,0,3.373481781376518,3.7093253968253967,3.860939431396786,3.9542682926829267,3.69921875,494.0,809.0,328.0,3.4140847276034036,0.2771786625780258,3.1594470046082948,3.7093253968253967,3.554393224962494,0.25167977081565873,3.1594470046082948,3.860939431396786,3.594197009421533,0.27957940143284765,3.1594470046082948,4.045833333333333,694.3333333333334,338.36420220427175,494.0,1085.0,536.8333333333334,361.98310273639447,150.0,1085.0,59076,3.4863057756110774
2009-04,3.314814814814815,135,0.858975310968546,3.5,11,130,2009-04-01,3.2173595736105205,0.15536781020652013,4.91756342106402,2009,4,2,2,91,14,1,0,3.1594470046082948,3.373481781376518,3.7093253968253967,3.569832402234637,4.045833333333333,1085.0,504.0,179.0,3.282581200266543,0.11059826330774863,3.1594470046082948,3.373481781376518,3.5118902937258576,0.2694564850290026,3.1594470046082948,3.860939431396786,3.53327879954499,0.2503375468175641,3.1594470046082948,3.9542682926829267,571.3333333333334,479.698168991016,135.0,1085.0,529.5,371.0152287979571,135.0,1085.0,59211,3.4859147793484317
2009-05,3.1778169014084505,284,0.8921927695783524,3.0,11,272,2009-05-01,3.2892105720744222,-0.13699791340636436,-4.132897946337244,2009,5,2,4,121,18,1,0,3.314814814814815,3.1594470046082948,3.373481781376518,3.6533333333333333,3.3664596273291925,135.0,494.0,150.0,3.2173595736105205,0.08489703355095504,3.1594470046082948,3.314814814814815,3.4326375550717096,0.2887721957242046,3.1594470046082948,3.860939431396786,3.517558572384928,0.2671255712747536,3.1594470046082948,3.9542682926829267,501.3333333333333,510.93084985478555,135.0,1085.0,551.8333333333334,346.848333809847,135.0,1085.0,59495,3.4844440709303304
2009-06,3.375,80,0.9053288094192944,3.5,9,77,2009-06-01,3.5008341453332155,0.19718309859154948,6.2049861495844905,2009,6,2,0,152,23,1,0,3.1778169014084505,3.314814814814815,3.1594470046082948,3.860939431396786,3.7432432432432434,284.0,1085.0,809.0,3.2892105720744222,0.10105432463418991,3.1778169014084505,3.375,3.351647649838912,0.19873112846771315,3.1594470046082948,3.7093253968253967,3.4868716354479914,0.25989611523114453,3.1594470046082948,3.9542682926829267,166.33333333333334,105.54777749120802,80.0,284.0,430.3333333333333,365.90636324976265,80.0,1085.0,59575,3.4842971044901385
2009-07,3.949685534591195,159,0.8700264955834827,4.0,11,143,2009-07-01,3.70677923616808,0.574685534591195,17.02771954344282,2009,7,3,2,182,27,1,0,3.375,3.1778169014084505,3.314814814814815,3.7093253968253967,3.303672316384181,80.0,135.0,504.0,3.5008341453332155,0.4010249005007721,3.1778169014084505,3.949685534591195,3.3917076727998787,0.28898353426522755,3.1594470046082948,3.949685534591195,3.540706070298576,0.2842634591138603,3.1594470046082948,3.9542682926829267,174.33333333333334,102.86074729134313,80.0,284.0,372.8333333333333,378.89176114910094,80.0,1085.0,59734,3.485535875715673
2009-08,3.7956521739130435,115,0.900525314951245,4.0,6,114,2009-08-01,3.738922093310937,-0.15403336067815143,-3.899889227360842,2009,8,3,5,213,31,1,0,3.949685534591195,3.375,3.1778169014084505,3.373481781376518,3.390527950310559,159.0,284.0,494.0,3.70677923616808,0.2974721251052878,3.375,3.949685534591195,3.4620694048893,0.3318709846273861,3.1594470046082948,3.949685534591195,3.57446642226545,0.2888267438679657,3.1594470046082948,3.9542682926829267,118.0,39.585350825782086,80.0,159.0,309.6666666666667,386.1738813885106,80.0,1085.0,59849,3.4861317649417702
2009-09,3.4714285714285715,210,1.1096112760191124,3.5,12,182,2009-09-01,3.611943581780539,-0.324223602484472,-8.541973490427102,2009,9,3,1,244,36,1,0,3.7956521739130435,3.949685534591195,3.375,3.1594470046082948,3.9542682926829267,115.0,80.0,1085.0,3.738922093310937,0.24412324190298587,3.4714285714285715,3.949685534591195,3.5140663326926798,0.29764977608870646,3.1778169014084505,3.949685534591195,3.5342297788275867,0.2636404672927626,3.1594470046082948,3.949685534591195,161.33333333333334,47.54296302644125,115.0,210.0,163.83333333333334,73.26504396141209,80.0,284.0,60059,3.4860803543182537
2009-10,3.56875,80,0.7148680944097753,3.5,9,75,2009-10-01,3.4712683150183152,0.09732142857142856,2.8034979423868345,2009,10,4,3,274,40,1,0,3.4714285714285715,3.7956521739130435,3.949685534591195,3.314814814814815,3.569832402234637,210.0,159.0,135.0,3.611943581780539,0.16637157278896902,3.4714285714285715,3.7956521739130435,3.5563888635568763,0.28125394305123014,3.1778169014084505,3.949685534591195,3.5341395786413674,0.2636273639372013,3.1594470046082948,3.949685534591195,135.0,67.26812023537032,80.0,210.0,154.66666666666666,80.6614323370696,80.0,284.0,60139,3.4861903257453566
2009-11,3.3736263736263736,637,0.8791585126542993,3.5,12,619,2009-11-01,3.46434768009768,-0.19512362637362646,-5.467562210119126,2009,11,4,6,305,44,1,0,3.56875,3.4714285714285715,3.7956521739130435,3.1778169014084505,3.6533333333333333,80.0,115.0,284.0,3.4712683150183152,0.09756191190154805,3.3736263736263736,3.56875,3.5890237755931977,0.23631084389350368,3.3736263736263736,3.949685534591195,3.510830665332454,0.2644945316039225,3.1594470046082948,3.949685534591195,309.0,291.39835277502885,80.0,637.0,213.5,213.3923616252487,80.0,637.0,60776,3.485010530472555
2009-12,3.4506666666666668,375,0.8953793049997003,3.5,12,348,2009-12-01,3.4571314965228015,0.07704029304029314,2.2836047774158486,2009,12,4,1,335,49,1,0,3.3736263736263736,3.56875,3.4714285714285715,3.375,3.860939431396786,637.0,210.0,80.0,3.46434768009768,0.09827860900863589,3.3736263736263736,3.56875,3.601634886704309,0.22431956982791254,3.3736263736263736,3.949685534591195,3.4766412682716106,0.240557592789586,3.1594470046082948,3.949685534591195,364.0,278.66287876213465,80.0,637.0,262.6666666666667,210.4458758604395,80.0,637.0,61151,3.4847999215057808
2010-01,3.5471014492753623,138,0.8773044340050331,3.5,12,128,2010-01-01,3.4307448397013616,0.09643478260869554,2.7946710570526223,2010,1,1,4,1,53,1,0,3.4506666666666668,3.3736263736263736,3.56875,3.949685534591195,3.7093253968253967,375.0,80.0,159.0,3.4571314965228015,0.08691804177877095,3.3736263736263736,3.5471014492753623,3.5345375391516693,0.14588945475985493,3.3736263736263736,3.7956521739130435,3.4631226059757743,0.23064675718488648,3.1594470046082948,3.949685534591195,383.3333333333333,249.6043535945106,138.0,637.0,259.1666666666667,212.67761204853582,80.0,637.0,61289,3.4849402013411868
2010-02,3.294466403162055,253,0.8087130992156389,3.5,11,241,2010-02-01,3.246223100570927,-0.2526350461133071,-7.122295477760243,2010,2,1,0,32,5,1,0,3.5471014492753623,3.4506666666666668,3.3736263736263736,3.7956521739130435,3.373481781376518,138.0,637.0,115.0,3.4307448397013616,0.12749029776180565,3.294466403162055,3.5471014492753623,3.4510065773598377,0.10393020103147116,3.294466403162055,3.56875,3.4565379911245686,0.23453364637060023,3.1594470046082948,3.949685534591195,255.33333333333334,118.51722800223399,138.0,375.0,282.1666666666667,201.11630134493694,80.0,637.0,61542,3.4841571609632447
2010-03,2.8971014492753624,345,1.1966487864726636,3.0,10,323,2010-03-01,3.31463476701185,-0.3973649538866928,-12.061587682463504,2010,3,1,0,60,9,1,0,3.294466403162055,3.5471014492753623,3.4506666666666668,3.4714285714285715,3.1594470046082948,253.0,375.0,210.0,3.246223100570927,0.3276744759417083,2.8971014492753624,3.5471014492753623,3.3552853903343034,0.24715419989766949,2.8971014492753624,3.56875,3.4346758615134916,0.27370141356000527,2.8971014492753624,3.949685534591195,245.33333333333334,103.71274431492746,138.0,345.0,304.6666666666667,198.96800412796892,80.0,637.0,61887,3.4808845153263204
2010-04,3.7523364485981308,321,0.9835534232814188,4.0,7,299,2010-04-01,3.3659045866474866,0.8552349993227684,29.52036766046575,2010,4,2,3,91,13,1,0,2.8971014492753624,3.294466403162055,3.5471014492753623,3.56875,3.314814814814815,345.0,138.0,80.0,3.31463476701185,0.42797406252241044,2.8971014492753624,3.7523364485981308,3.3858831317673252,0.2870160501571887,2.8971014492753624,3.7523364485981308,3.471135997662101,0.28518360614742533,2.8971014492753624,3.949685534591195,306.3333333333333,47.72141378179721,253.0,345.0,344.8333333333333,166.16427614462563,138.0,637.0,62208,3.4822852366255144
2010-05,3.4482758620689653,87,0.8423198957261824,3.5,9,83,2010-05-01,3.5184536380063505,-0.30406058652916546,-8.103233563790956,2010,5,2,5,121,17,1,0,3.7523364485981308,2.8971014492753624,3.294466403162055,3.3736263736263736,3.1778169014084505,321.0,253.0,637.0,3.3659045866474866,0.43352681148641053,2.8971014492753624,3.7523364485981308,3.3983247131744236,0.2879947680865329,2.8971014492753624,3.7523364485981308,3.493674244383811,0.2701880496914159,2.8971014492753624,3.949685534591195,251.0,142.5342064207753,87.0,345.0,253.16666666666666,117.26281024548032,87.0,375.0,62295,3.4822377397864996
2010-06,3.3547486033519553,358,0.8973145858808147,3.25,7,342,2010-06-01,3.5652938694260214,-0.09352725871700995,-2.712290502793291,2010,6,2,1,152,22,1,0,3.4482758620689653,3.7523364485981308,2.8971014492753624,3.4506666666666668,3.375,87.0,345.0,375.0,3.5184536380063505,0.20787667942439264,3.3547486033519553,3.7523364485981308,3.382338369288638,0.2871692011107557,2.8971014492753624,3.7523364485981308,3.4919866279964737,0.27105852857132257,2.8971014492753624,3.949685534591195,255.33333333333334,146.9501049109306,87.0,358.0,250.33333333333334,113.88707857640186,87.0,358.0,62653,3.4815092653185005
2010-07,3.892857142857143,70,0.7267799596376118,4.0,7,69,2010-07-01,3.648627202759355,0.5381085395051874,16.04020459141191,2010,7,3,3,182,26,1,0,3.3547486033519553,3.4482758620689653,3.7523364485981308,3.5471014492753623,3.949685534591195,358.0,321.0,138.0,3.5652938694260214,0.2875067140197994,3.3547486033519553,3.892857142857143,3.4399643182189354,0.35380469076354004,2.8971014492753624,3.892857142857143,3.4872509286853024,0.26270269117125544,2.8971014492753624,3.892857142857143,171.66666666666666,161.5931104141929,70.0,358.0,239.0,129.6009259226217,70.0,358.0,62723,3.481968336973678
2010-08,3.6982758620689653,58,0.7251113355070535,3.5,7,53,2010-08-01,3.6991019481440937,-0.1945812807881775,-4.998418222081624,2010,8,3,6,213,30,1,0,3.892857142857143,3.3547486033519553,3.4482758620689653,3.294466403162055,3.7956521739130435,70.0,87.0,253.0,3.648627202759355,0.27246824053553875,3.3547486033519553,3.892857142857143,3.5072658947034197,0.3589615559493587,2.8971014492753624,3.892857142857143,3.479136236031629,0.253658639450025,2.8971014492753624,3.892857142857143,162.0,169.84698996449777,58.0,358.0,206.5,148.465147425249,58.0,358.0,62781,3.4821681718991413
2010-09,3.506172839506173,81,0.6348908723182957,3.5,9,79,2010-09-01,3.6317051227472685,-0.19210302256279244,-5.19439408328296,2010,9,3,2,244,35,1,0,3.6982758620689653,3.892857142857143,3.3547486033519553,2.8971014492753624,3.4714285714285715,58.0,358.0,345.0,3.6991019481440937,0.19334347526657922,3.506172839506173,3.892857142857143,3.608777793075222,0.20500709474882622,3.3547486033519553,3.892857142857143,3.4820315917047626,0.25376093471542976,2.8971014492753624,3.892857142857143,69.66666666666667,11.503622617834829,58.0,81.0,162.5,137.9576021827031,58.0,358.0,62862,3.482199102796602
2010-10,3.6906666666666665,375,1.0330337096514768,4.0,8,335,2010-10-01,3.6124296481250293,0.18449382716049367,5.261971830985912,2010,10,4,4,274,39,1,0,3.506172839506173,3.6982758620689653,3.892857142857143,3.7523364485981308,3.56875,81.0,70.0,321.0,3.6317051227472685,0.10878069941611382,3.506172839506173,3.6982758620689653,3.5984994960866445,0.19778897046872432,3.3547486033519553,3.892857142857143,3.4921913139269845,0.25991442727518144,2.8971014492753624,3.892857142857143,171.33333333333334,176.7550093585286,58.0,375.0,171.5,151.4658377324767,58.0,375.0,63237,3.48343533058178
2010-11,3.640449438202247,89,0.9044987437957501,3.5,8,87,2010-11-01,3.667250341834612,-0.05021722846441934,-1.3606546729882374,2010,11,4,0,305,44,1,0,3.6906666666666665,3.506172839506173,3.6982758620689653,3.4482758620689653,3.3736263736263736,375.0,58.0,87.0,3.6124296481250293,0.09538513795167147,3.506172839506173,3.6906666666666665,3.6305284254421917,0.1836518051789511,3.3547486033519553,3.892857142857143,3.514426569308308,0.26026220204148326,2.8971014492753624,3.892857142857143,181.66666666666666,167.4793519611702,81.0,375.0,171.83333333333334,151.24472442590397,58.0,375.0,63326,3.4836560022739476
2010-12,3.6706349206349205,126,0.795393483535535,3.75,11,115,2010-12-01,3.7409496882398403,0.030185482432673272,0.829169116206141,2010,12,4,2,335,48,1,0,3.640449438202247,3.6906666666666665,3.506172839506173,3.3547486033519553,3.4506666666666668,89.0,81.0,358.0,3.667250341834612,0.02527912258965792,3.640449438202247,3.6906666666666665,3.683176144989352,0.12454979258983728,3.506172839506173,3.892857142857143,3.532757257138995,0.26309419439526927,2.8971014492753624,3.892857142857143,196.66666666666666,155.54527743822223,89.0,375.0,133.16666666666666,120.70363153885505,58.0,375.0,63452,3.484027296223917
2011-01,3.911764705882353,153,0.6956576949067493,4.0,12,149,2011-01-01,3.8324979887133055,0.24112978524743234,6.569157392686797,2011,1,1,5,1,52,1,0,3.6706349206349205,3.640449438202247,3.6906666666666665,3.892857142857143,3.5471014492753623,126.0,375.0,70.0,3.7409496882398403,0.14869807842262697,3.640449438202247,3.911764705882353,3.686327405493554,0.13098876350173388,3.506172839506173,3.911764705882353,3.563145861856245,0.2850459913711567,2.8971014492753624,3.911764705882353,122.66666666666667,32.12994449627248,89.0,153.0,147.0,116.70646940080486,58.0,375.0,63605,3.4850562062730917
2011-02,3.9150943396226414,106,0.9088760670745971,4.0,10,103,2011-02-01,3.8403255641879395,0.0033296337402886067,0.08511845651866246,2011,2,1,1,32,5,1,0,3.911764705882353,3.6706349206349205,3.640449438202247,3.6982758620689653,3.294466403162055,153.0,89.0,58.0,3.8324979887133055,0.14018741463134793,3.6706349206349205,3.9150943396226414,3.722463818419167,0.161336160435328,3.506172839506173,3.9150943396226414,3.6148648565612937,0.2881515093397743,2.8971014492753624,3.9150943396226414,128.33333333333334,23.58671942711722,106.0,153.0,155.0,110.88552655780191,81.0,375.0,63711,3.485771687777621
2011-03,3.6941176470588237,85,1.1075877844577886,4.0,9,83,2011-03-01,3.8335054448358505,-0.2209766925638177,-5.644223954642092,2011,3,1,1,60,9,1,0,3.9150943396226414,3.911764705882353,3.6706349206349205,3.506172839506173,2.8971014492753624,106.0,126.0,81.0,3.8403255641879395,0.12663071463367975,3.6941176470588237,3.9150943396226414,3.7537879530112757,0.1251249717235129,3.640449438202247,3.9150943396226414,3.681282873043249,0.17875953291423174,3.3547486033519553,3.9150943396226414,114.66666666666667,34.81857741685541,85.0,153.0,155.66666666666666,110.36243322194223,85.0,375.0,63796,3.4860492820866513
2011-04,3.891304347826087,23,0.5830273995419091,4.0,4,23,2011-04-01,3.8302213101229277,0.1971867007672632,5.337856549432285,2011,4,2,4,91,13,1,0,3.6941176470588237,3.9150943396226414,3.911764705882353,3.6906666666666665,3.7523364485981308,85.0,153.0,375.0,3.8335054448358505,0.12129801958097514,3.6941176470588237,3.9150943396226414,3.7872275665378456,0.13152833024126362,3.640449438202247,3.9150943396226414,3.6928635313122453,0.18804152012602354,3.3547486033519553,3.9150943396226414,71.33333333333333,43.15476026272847,23.0,106.0,97.0,44.14068418138831,23.0,153.0,63819,3.4861953336780585
2011-05,3.905241935483871,248,1.2836927777735525,4.5,9,226,2011-05-01,3.972922835177394,0.013937587657784078,0.3581726437196009,2011,5,2,6,121,17,1,0,3.891304347826087,3.6941176470588237,3.9150943396226414,3.640449438202247,3.4482758620689653,23.0,106.0,89.0,3.8302213101229277,0.11807505838249423,3.6941176470588237,3.905241935483871,3.831359649418116,0.11592776730722705,3.6706349206349205,3.9150943396226414,3.730944037430154,0.18010999302512987,3.3547486033519553,3.9150943396226414,118.66666666666667,116.21675151772894,23.0,248.0,123.5,75.18709995737986,23.0,248.0,64067,3.487817441116331
2011-06,4.122222222222222,180,0.8198348079659563,4.0,10,163,2011-06-01,3.9638213859020315,0.2169802867383508,5.556129180290248,2011,6,2,2,152,22,1,0,3.905241935483871,3.891304347826087,3.6941176470588237,3.6706349206349205,3.3547486033519553,248.0,85.0,126.0,3.972922835177394,0.12948472618961876,3.891304347826087,4.122222222222222,3.9066241996826663,0.13562914054201686,3.6941176470588237,4.122222222222222,3.794900172336009,0.17038103619144462,3.506172839506173,4.122222222222222,150.33333333333334,115.39641819975844,23.0,248.0,132.5,78.69625149904549,23.0,248.0,64247,3.4895948448954814
2011-07,3.864,125,1.10237280738034,4.0,8,119,2011-07-01,3.738,-0.2582222222222219,-6.264150943396219,2011,7,3,4,182,26,1,0,4.122222222222222,3.905241935483871,3.891304347826087,3.911764705882353,3.892857142857143,180.0,23.0,153.0,3.9638213859020315,0.1387203770929696,3.864,4.122222222222222,3.8986634153689406,0.13666489812244553,3.6941176470588237,4.122222222222222,3.7924954104312474,0.16907139319935122,3.506172839506173,4.122222222222222,184.33333333333334,61.61439225808796,125.0,248.0,127.83333333333333,78.06514373693096,23.0,248.0,64372,3.49032187907786
2011-08,3.227777777777778,90,1.2634914865480005,3.5,10,88,2011-08-01,3.575464387464388,-0.636222222222222,-16.465378421900155,2011,8,3,0,213,31,1,0,3.864,4.122222222222222,3.905241935483871,3.9150943396226414,3.6982758620689653,125.0,248.0,106.0,3.738,0.4603419555606268,3.227777777777778,4.122222222222222,3.7841106550614634,0.30478517876825795,3.227777777777778,4.122222222222222,3.753287236740315,0.23471797520120213,3.227777777777778,4.122222222222222,131.66666666666666,45.36885862938969,90.0,180.0,125.16666666666667,79.22478568394928,23.0,248.0,64462,3.4899553225155904
2011-09,3.6346153846153846,286,0.8777309416546292,4.0,7,262,2011-09-01,3.4297408102286155,0.4068376068376067,12.60426320667285,2011,9,3,3,244,35,1,0,3.227777777777778,3.864,4.122222222222222,3.6941176470588237,3.506172839506173,90.0,180.0,85.0,3.575464387464388,0.3222092633061828,3.227777777777778,3.864,3.77419361132089,0.30923454976475834,3.227777777777778,4.122222222222222,3.7639907821660827,0.22515863079943993,3.227777777777778,4.122222222222222,167.0,104.53229166147752,90.0,286.0,158.66666666666666,98.89725307948474,23.0,286.0,64748,3.4905943040711684
